4000 0.000255628
8000 0.000551695
12000 0.000961371
16000 0.00119637
20000 0.00161371
24000 0.00207994
28000 0.00209737
32000 0.00254149
36000 0.00290793
40000 0.00339341
44000 0.00384672
48000 0.0043713
52000 0.00412739
56000 0.00449695
60000 0.00651038
64000 0.00539284
68000 0.0058682
72000 0.00626806
76000 0.00670375
80000 0.00731726
84000 0.00772494
88000 0.00812461
92000 0.0087526
96000 0.00922479
100000 0.00983899
