4000 0.0333675
8000 0.157149
12000 0.373504
16000 0.690229
20000 1.0977
24000 1.62166
28000 2.24285
32000 2.98375
36000 3.80477
40000 4.70451
44000 5.69038
48000 6.82167
52000 7.98117
56000 9.34598
60000 10.7934
64000 12.1391
68000 13.8428
72000 15.5451
76000 17.4996
80000 19.4104
84000 21.6355
88000 23.6279
92000 25.7736
96000 28.2072
100000 30.3756
