4000 0.000391235
8000 0.000888589
12000 0.00127603
16000 0.00186338
20000 0.00236092
24000 0.00285469
28000 0.00329382
32000 0.00407744
36000 0.00436404
40000 0.00651708
44000 0.00526192
48000 0.00589277
52000 0.00636598
56000 0.00710118
60000 0.00781467
64000 0.00828037
68000 0.0129611
72000 0.0101833
76000 0.0101564
80000 0.0102653
84000 0.0107984
88000 0.0122828
92000 0.0119631
96000 0.0139888
100000 0.0137581
