4000 0.0236079
8000 0.0692396
12000 0.153242
16000 0.269765
20000 0.42649
24000 0.603454
28000 0.83735
32000 1.13218
36000 1.41695
40000 1.79812
44000 2.09135
48000 2.4505
52000 2.84995
56000 3.30852
60000 3.80747
64000 4.35003
68000 4.88251
72000 5.43254
76000 6.10152
80000 6.76143
84000 7.43799
88000 8.12844
92000 8.90659
96000 9.69518
100000 10.5339
