16 1.5967e-05
22 3.6229e-05
70 0.000130542
100 0.000272351
130 0.000498924
150 0.000150613
202 0.00199603
442 0.00771007
561 0.0163704
666 0.0169221
1002 0.0793865
2392 0.372395
