0 0.00000013
4000 0.000036063
8000 0.00008.3261
12000 0.000135664
16000 0.000139886
20000 0.000189601
24000 0.00024739
28000 0.000267713
32000 0.000327178
36000 0.000328369
40000 0.000406626
44000 0.000440071
48000 0.000483981
52000 0.000518037
56000 0.00055094
60000 0.000548929
64000 0.000583715
68000 0.000596756
72000 0.000677042
76000 0.00071315
80000 0.000744105
84000 0.000812361
88000 0.000877248
92000 0.000915758
96000 0.0010256
