4000 0.00220473
8000 0.00561526
12000 0.00815338
16000 0.00903677
20000 0.00983531
24000 0.0115808
28000 0.00987057
32000 0.0109739
36000 0.0144252
40000 0.0128736
44000 0.00901823
48000 0.010166
52000 0.00923329
56000 0.0103867
60000 0.0114077
64000 0.012267
68000 0.0147018
72000 0.0141583
76000 0.01526
80000 0.0165548
84000 0.0176155
88000 0.0187554
92000 0.022592
96000 0.0220509
100000 0.0231234
