4000 0.000525535
8000 0.00224067
12000 0.00314808
16000 0.00284392
20000 0.00290036
24000 0.00213141
28000 0.00220249
32000 0.00248034
36000 0.00291689
40000 0.00341164
44000 0.00389221
48000 0.00436531
52000 0.00408299
56000 0.00449672
60000 0.00489183
64000 0.00564333
68000 0.0058269
72000 0.00955155
76000 0.00758096
80000 0.00904643
84000 0.00790064
88000 0.00817178
92000 0.00867093
96000 0.00918078
100000 0.00968373
