4000 0.0137447
8000 0.0709306
12000 0.178615
16000 0.332736
20000 0.540432
24000 0.805104
28000 1.106
32000 1.45818
36000 1.85076
40000 2.30683
44000 2.78614
48000 3.33524
52000 3.99527
56000 4.53231
60000 5.21828
64000 5.95194
68000 6.74891
72000 7.62201
76000 8.41572
80000 9.31779
84000 10.395
88000 11.2492
92000 12.3865
96000 13.7624
100000 14.5746
