4000 0.041954
8000 0.16088
12000 0.377191
16000 0.694277
20000 1.1061
24000 1.61334
28000 2.21517
32000 2.91549
36000 3.71448
40000 4.63118
44000 5.59555
48000 6.70313
52000 7.8877
56000 9.20355
60000 10.6235
64000 12.0731
68000 13.632
72000 15.6191
76000 17.1513
80000 19.0626
84000 21.0654
88000 23.1529
92000 25.5536
96000 27.8317
100000 30.138
